shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.42100000000000004,0.579,0.102,0.645,2013-14,TCU
2pt Jumpers,0.24600000000000002,0.35100000000000003,0.048,0.368,2013-14,TCU
3pt Shots,0.33299999999999996,0.34299999999999997,0.003,0.345,2013-14,TCU
