name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jeff Coby,19,0.222,0.3,0.75,0.06,0.067,0.33299999999999996,2016-17,Columbia
Luke Petrasek,13,0.11699999999999999,0.10300000000000001,0.583,0.012,0,0,2016-17,Columbia
Lukas Meisner,5,0.16699999999999998,0.23800000000000002,1,0,0,NA,2016-17,Columbia
Patrick Tape,5,0.1,0.053,0.33299999999999996,0.133,0,0,2016-17,Columbia
Mike Smith,4,0.021,0.02,0.5,0.016,0.049,1,2016-17,Columbia
Nate Hickman,3,0.033,0.022000000000000002,0.33299999999999996,0,0,NA,2016-17,Columbia
Jake Killingsworth,3,0.069,0.125,1,0.05,0,0,2016-17,Columbia
Rodney Hunter,3,0.091,0.15,1,0,0,NA,2016-17,Columbia
Conor Voss,2,0.067,0.111,1,0,0,NA,2016-17,Columbia
Quinton Adlesh,1,0,0,NA,0,0,NA,2016-17,Columbia
Total,58,0.08,0.1,0.708,0.021,0.02,0.33299999999999996,2016-17,Columbia
