name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Xavier Cooks,21,0.122,0.14800000000000002,0.8,0.035,0.065,0.833,2016-17,Winthrop
Duby Okeke,11,0.14,0.11900000000000001,0.625,0.17600000000000002,0.33299999999999996,0.33299999999999996,2016-17,Winthrop
Tevin Prescott,8,0.09,0.111,0.833,0.038,0.083,1,2016-17,Winthrop
Josh Ferguson,7,0.111,0.16699999999999998,1,0.33299999999999996,0.33299999999999996,0.25,2016-17,Winthrop
Josh Davenport,5,0.08,0,0,0.013999999999999999,0.037000000000000005,1,2016-17,Winthrop
Roderick Perkins,5,0.122,0.077,0.4,0,0,NA,2016-17,Winthrop
Kellen Blake,3,0,0,NA,0.6,1,0.667,2016-17,Winthrop
Keon Johnson,2,0,0,NA,0.013000000000000001,0,0,2016-17,Winthrop
Adam Pickett,1,0.027999999999999997,0,0,0,0,NA,2016-17,Winthrop
Freddy Poole,1,0,0,NA,0.25,0,0,2016-17,Winthrop
Total,64,0.077,0.079,0.643,0.038,0.051,0.545,2016-17,Winthrop
