name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Chavaughn Lewis,469.00000000000006,0.5,0.455,0.465,0.518,0.27399999999999997,0.249,0.359,0.405,0.28600000000000003,0.29100000000000004,0.821,0.465,0.665,2014-15
Khallid Hart,210,0.538,0.469,0.32899999999999996,0.507,0.2,0.18100000000000002,0.368,0,0.49,0.32,0.5760000000000001,0.4,0.857,2014-15
Phillip Lawrence,199,0.5630000000000001,0.54,0.382,0.645,0.5920000000000001,0.136,0.33299999999999996,0.444,0.48200000000000004,0.344,0.818,0.34700000000000003,0.667,2014-15
Manny Thomas,155,0.531,0.465,0.11599999999999999,0.389,0.28600000000000003,0.168,0.192,0.4,0.716,0.36,0.95,0.426,0.818,2014-15
Eric Truog,131,0.52,0.531,0.6559999999999999,0.57,0.5710000000000001,0.13,0.41200000000000003,0,0.214,0.321,0.667,0.29,0.42100000000000004,2014-15
K.J. Lee,112.00000000000001,0.494,0.46399999999999997,0.446,0.48,0.292,0.214,0.292,0.28600000000000003,0.33899999999999997,0.368,0.857,0.348,0.6409999999999999,2014-15
T.J. Curry,111.00000000000001,0.5630000000000001,0.532,0.18,0.55,0.182,0.10800000000000001,0.25,0,0.7120000000000001,0.38,0.8,0.252,0.7859999999999999,2014-15
Nick Colletta,53,0.411,0.406,0.038,1,0.5,0.151,0.375,0,0.8109999999999999,0.256,1,0.019,1,2014-15
Connor McClenaghan,52,0.45199999999999996,0.375,0.442,0.435,0.9,0.212,0.182,0,0.34600000000000003,0.278,0.6,0.6729999999999999,0.657,2014-15
James Griffin,44,0.375,0.307,0.295,0.615,0.375,0.091,0.25,0,0.614,0.111,1,0.318,0.7859999999999999,2014-15
Kentrall Brooks,18,0.15400000000000003,0.111,0.556,0.2,1,0.222,0,NA,0.222,0,NA,0.16699999999999998,0.667,2014-15
Obi Momah,14.000000000000002,0.386,0.35700000000000004,0.28600000000000003,0.5,0,0.214,0,NA,0.5,0.28600000000000003,1,0.429,0.5,2014-15
Tourron Whitfield,5,0.507,0.3,0.2,0,NA,0,NA,NA,0.8,0.25,1,0.8,1,2014-15
"ANDUJAR,EMMY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
Total,1573,0.509,0.467,0.375,0.529,0.38799999999999996,0.185,0.32,0.26899999999999996,0.44,0.318,0.809,0.385,0.701,2014-15
