start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.134,0.539,0.43200000000000005,0.542,0.177,0.441,0.391,0.387,2014-15
"Rebound, 11-30 s",0.248,0.51,0.355,0.54,0.301,0.41100000000000003,0.344,0.377,2014-15
"Score, 0-10 s",0.053,0.546,0.342,0.654,0.158,0.667,0.5,0.289,2014-15
"Score, 11-30 s",0.335,0.495,0.294,0.48200000000000004,0.317,0.441,0.38799999999999996,0.366,2014-15
"Steal, 0-10 s",0.08,0.591,0.7390000000000001,0.6940000000000001,0.10400000000000001,0.5,0.157,0.111,2014-15
"Steal, 11-30 s",0.027000000000000003,0.41,0.282,0.545,0.308,0.583,0.41,0.125,2014-15
Transition,0.268,0.556,0.507,0.624,0.151,0.5,0.342,0.321,2014-15
