name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ashton Pankey,30,0.13699999999999998,0.152,0.655,0.016,0,0,2014-15,Manhattan
Emmy Andujar,21,0.083,0.10400000000000001,0.762,0,0,NA,2014-15,Manhattan
Zane Waterman,6,0.138,0.083,0.25,0.33299999999999996,0.5,0.5,2014-15,Manhattan
Rich Williams,6,0.10300000000000001,0.083,0.5,0.054000000000000006,0.111,0.5,2014-15,Manhattan
Calvin Crawford,5,0.192,0.14300000000000002,0.4,0,0,NA,2014-15,Manhattan
Donovan Kates,3,0.107,0.154,0.667,0,0,NA,2014-15,Manhattan
Carlton Allen,2,0.28600000000000003,0.25,0.5,0,0,NA,2014-15,Manhattan
Jermaine Lawrence,2,0.027999999999999997,0.043,1,0.021,0.062,1,2014-15,Manhattan
Shane Richards,2,0,0,NA,0,0,NA,2014-15,Manhattan
Samson Akilo,1,0.5,0.5,1,0,NA,NA,2014-15,Manhattan
Total,78,0.095,0.10800000000000001,0.643,0.016,0.024,0.5,2014-15,Manhattan
