shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.425,0.5579999999999999,0.095,0.617,2014-15
2pt Jumpers,0.304,0.37,0.047,0.38799999999999996,2014-15
3pt Shots,0.272,0.324,0,0.324,2014-15
