name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Octavius Ellis,33,0.201,0.223,0.742,0.033,0,0,2015-16,Cincinnati
Gary Clark,28,0.248,0.221,0.6,0.026000000000000002,0.022000000000000002,0.33299999999999996,2015-16,Cincinnati
Coreontae DeBerry,24,0.27399999999999997,0.28300000000000003,0.7390000000000001,0.02,0.067,1,2015-16,Cincinnati
Shaq Thomas,14,0.212,0.139,0.455,0.048,0.053,0.33299999999999996,2015-16,Cincinnati
Troy Caupain,8,0.046,0.078,1,0.025,0,0,2015-16,Cincinnati
Jacob Evans,8,0.13,0.179,0.7140000000000001,0.016,0.048,1,2015-16,Cincinnati
Quadri Moore,4,0.12,0.077,0.33299999999999996,0.059000000000000004,0,0,2015-16,Cincinnati
Kevin Johnson,3,0.08,0.154,1,0.024,0,0,2015-16,Cincinnati
Farad Cobb,2,0,0,NA,0.013000000000000001,0.034,1,2015-16,Cincinnati
Total,124,0.16899999999999998,0.18100000000000002,0.679,0.026000000000000002,0.025,0.312,2015-16,Cincinnati
