name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Zion Cousins,21,0.25,0.28300000000000003,0.867,0.087,0.15,0.5,2017-18
Cameron Lewis,12,0.17300000000000001,0.184,0.778,0.068,0.16699999999999998,0.667,2017-18
Jalen Jones,12,0.19,0.205,0.727,0.067,0,0,2017-18
RJ Cole,10,0.027000000000000003,0.048,0.8,0.008,0,0,2017-18
Dalique Mingo,7,0.10800000000000001,0.121,0.5710000000000001,0,0,NA,2017-18
Charles Williams,5,0.036000000000000004,0.039,0.75,0.004,0,0,2017-18
Marcus Hall,5,0.139,0.154,0.8,0,0,NA,2017-18
Ibrahim Dosunmu,4,0.364,0.4,1,0,0,NA,2017-18
Kai Tease,2,0.182,0.33299999999999996,0.5,0,NA,NA,2017-18
Nate Garvey,1,0,0,NA,0.083,0.25,1,2017-18
Total,79,0.10099999999999999,0.131,0.774,0.021,0.027999999999999997,0.462,2017-18
