name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Gary Clark,38,0.201,0.237,0.733,0.086,0.175,0.875,2017-18
Kyle Washington,29,0.295,0.28300000000000003,0.565,0.031,0.051,0.833,2017-18
Tre Scott,11,0.25,0.231,0.6,0.03,0.067,1,2017-18
Jacob Evans,11,0.10099999999999999,0.132,0.875,0.022000000000000002,0.042,0.667,2017-18
Jarron Cumberland,7,0.048,0.061,0.75,0.039,0.10300000000000001,1,2017-18
Nysier Brooks,7,0.14,0.179,0.833,0.028999999999999998,0,0,2017-18
Eliel Nsoseme,7,0.41200000000000003,0.455,0.7140000000000001,0,NA,NA,2017-18
Keith Williams,6,0.122,0.154,0.667,0,0,NA,2017-18
Cane Broome,5,0.062,0.091,1,0.017,0.053,1,2017-18
Mamoudou Diarra,3,0.25,0,0,0.1,0,0,2017-18
Justin Jenifer,1,0,0,NA,0,0,NA,2017-18
Trevor Moore,1,0.083,0,0,0,0,NA,2017-18
Total,126,0.157,0.174,0.6829999999999999,0.034,0.067,0.792,2017-18
