name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Corey Sanders,511.00000000000006,0.455,0.423,0.335,0.556,0.284,0.474,0.364,0.045,0.192,0.22399999999999998,0.545,0.235,0.708,2017-18
Geo Baker,334,0.49100000000000005,0.46,0.153,0.569,0.24100000000000002,0.40700000000000003,0.331,0.133,0.44,0.361,0.698,0.195,0.785,2017-18
Deshawn Freeman,333,0.464,0.41,0.505,0.542,0.473,0.39899999999999997,0.28600000000000003,0.158,0.096,0.156,1,0.39,0.715,2017-18
Issa Thiam,206,0.545,0.534,0.184,0.6579999999999999,0.44,0.228,0.40399999999999997,0.263,0.5870000000000001,0.364,0.841,0.11699999999999999,0.708,2017-18
Eugene Omoruyi,204.99999999999997,0.49300000000000005,0.473,0.6,0.593,0.43799999999999994,0.376,0.312,0.20800000000000002,0.024,0,NA,0.532,0.541,2017-18
Mike Williams,187,0.48200000000000004,0.433,0.332,0.581,0.389,0.273,0.41200000000000003,0.619,0.396,0.21600000000000003,0.875,0.31,0.7759999999999999,2017-18
Mamadou Doucoure,105,0.398,0.36200000000000004,0.371,0.513,0.6,0.629,0.273,0.667,0,NA,NA,0.314,0.606,2017-18
Candido Sa,60,0.451,0.45,0.45,0.593,0.75,0.467,0.28600000000000003,0.625,0.083,0.4,1,0.38299999999999995,0.435,2017-18
Shaquille Doorson,32,0.583,0.625,0.812,0.654,0.41200000000000003,0.188,0.5,0.33299999999999996,0,NA,NA,1,0.469,2017-18
Matt Bullock,23,0.396,0.391,0.304,0.429,0,0.435,0.6,0.33299999999999996,0.261,0,NA,0.435,0.4,2017-18
Souf Mensah,22,0.274,0.273,0.364,0.375,0.667,0.636,0.214,0,0,NA,NA,0.8640000000000001,0.263,2017-18
Jade Dadika,15,0.399,0.4,0.267,0.5,0,0.2,0.33299999999999996,0,0.5329999999999999,0.25,0.5,0.5329999999999999,0.375,2017-18
Joey Downes,4,0.375,0.375,0,NA,NA,0,NA,NA,1,0.25,1,0,NA,2017-18
Luke Nathan,4,0.33899999999999997,0.25,0.75,0.33299999999999996,1,0.25,0,NA,0,NA,NA,1,0.5,2017-18
Aaren Smith,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2017-18
"COPELAND,ISAAC",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
"MAMUKELASHVILI,S",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
"PETRAS,JAKUB",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
Total,2042.0000000000002,0.47200000000000003,0.442,0.35600000000000004,0.565,0.409,0.39899999999999997,0.336,0.215,0.245,0.29,0.752,0.311,0.644,2017-18
