name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jason Washburn,24,0.184,0.221,0.895,0.033,0.03,0.4,2011-12,Utah
Cedric Martin,7,0.182,0.188,0.5,0,0,NA,2011-12,Utah
Dijon Farr,7,0.062,0.044000000000000004,0.5,0.045,0.048,0.33299999999999996,2011-12,Utah
Javon Dawson,7,0.17600000000000002,0.16699999999999998,0.5,0.027000000000000003,0,0,2011-12,Utah
Josh Watkins,4,0.043,0.06,0.75,0,0,NA,2011-12,Utah
Blake Wilkinson,4,0.136,0.2,0.667,0.04,0,0,2011-12,Utah
George Matthews,2,0.33299999999999996,0,0,0.33299999999999996,0,0,2011-12,Utah
Chris Hines,2,0,0,NA,0.017,0,0,2011-12,Utah
Anthony Odunsi,1,0,0,NA,0,0,NA,2011-12,Utah
Total,58,0.09,0.10800000000000001,0.698,0.025,0.018000000000000002,0.25,2011-12,Utah
