name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ricardo Glenn,35,0.172,0.154,0.618,0.02,0,0,2013-14,USCUpstate
Torrey Craig,25,0.147,0.141,0.6,0.031,0.059000000000000004,0.75,2013-14,USCUpstate
Jodd Maxey,22,0.179,0.18899999999999997,0.737,0.025,0.02,0.33299999999999996,2013-14,USCUpstate
Michael Buchanan,20,0.257,0.341,0.778,0.087,0,0,2013-14,USCUpstate
Shunquez Stephens,11,0.306,0.348,0.727,0,0,NA,2013-14,USCUpstate
Babatunde Olumuyiwa,8,0.233,0.2,0.5710000000000001,0.071,0,0,2013-14,USCUpstate
Ty Greene,3,0.023,0.038,1,0.021,0,0,2013-14,USCUpstate
Fred Miller,3,0.023,0.048,1,0.02,0.071,1,2013-14,USCUpstate
Mario Blessing,1,0,0,NA,0.05,0,0,2013-14,USCUpstate
Josh Cuthbertson,1,0,0,NA,0.2,1,1,2013-14,USCUpstate
Total,129,0.14800000000000002,0.161,0.679,0.028999999999999998,0.028999999999999998,0.375,2013-14,USCUpstate
