name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Johnathan Motley,60,0.23199999999999998,0.239,0.722,0.098,0.139,0.625,2016-17
Lual-Acuil Jo,42,0.212,0.16699999999999998,0.636,0.172,0.214,0.45,2016-17
Ishmail Wainright,22,0.37799999999999995,0.33299999999999996,0.643,0.174,0.235,0.5,2016-17
Terry Maston,21,0.209,0.207,0.667,0.09,0.092,0.5,2016-17
Nuni Omot,8,0.16699999999999998,0.182,0.667,0.217,0.33299999999999996,0.6,2016-17
Jake Lindsey,3,0.067,0.087,1,0.02,0,0,2016-17
Manu Lecomte,1,0.028999999999999998,0.048,1,0,0,NA,2016-17
King McClure,1,0.05,0,0,0,0,NA,2016-17
Wendell Mitchell,1,0,0,NA,0.048,0.083,1,2016-17
Jonathan Davis,1,0.5,0.5,1,0,0,NA,2016-17
Total,160,0.179,0.172,0.685,0.087,0.113,0.535,2016-17
