name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Richard Carter,360,0.547,0.483,0.37200000000000005,0.657,0.068,0.278,0.26,0,0.35,0.317,0.65,0.578,0.74,2013-14,Drake
Aaron Hawley,245.00000000000003,0.5640000000000001,0.551,0.171,0.5,0.667,0.327,0.375,0.5,0.502,0.455,0.929,0.171,0.69,2013-14,Drake
Chris Caird,198,0.591,0.563,0.192,0.579,0.318,0.131,0.385,0.4,0.677,0.396,0.887,0.207,0.8290000000000001,2013-14,Drake
Jordan Daniels,179,0.5650000000000001,0.522,0.24,0.442,0.21100000000000002,0.369,0.379,0.24,0.391,0.47100000000000003,0.818,0.24600000000000002,0.8859999999999999,2013-14,Drake
Jacob Enevold,113.99999999999999,0.559,0.544,0.737,0.631,0.7170000000000001,0.263,0.3,0.667,0,NA,NA,0.439,0.6,2013-14,Drake
Seth VanDeest,100,0.554,0.57,0.64,0.6409999999999999,0.585,0.36,0.444,0.375,0,NA,NA,0.63,0.47600000000000003,2013-14,Drake
Trevor Berkeley,95,0.626,0.584,0.516,0.6729999999999999,0.7879999999999999,0.18899999999999997,0.33299999999999996,0.667,0.295,0.39299999999999996,1,0.389,0.8109999999999999,2013-14,Drake
Daddy Ugbede,70,0.5700000000000001,0.529,0.7290000000000001,0.569,0.621,0.271,0.42100000000000004,0.125,0,NA,NA,0.557,0.6920000000000001,2013-14,Drake
Gary Ricks,65,0.6659999999999999,0.631,0.231,0.6,0.222,0.154,0.5,0,0.615,0.45,0.722,0.27699999999999997,0.889,2013-14,Drake
Karl Madison,63,0.42300000000000004,0.349,0.381,0.292,0.14300000000000002,0.254,0.375,0,0.365,0.261,1,0.54,0.6759999999999999,2013-14,Drake
Blake Danielak,60,0.485,0.483,0.2,0.5,0,0.183,0.182,1,0.617,0.37799999999999995,1,0.1,0.5,2013-14,Drake
Robert Puleikis,4,0.627,0.75,1,0.75,1,0,NA,NA,0,NA,NA,1.25,0.4,2013-14,Drake
Mitch McLaughlin,1,0.256,0,1,0,NA,0,NA,NA,0,NA,NA,2,0.5,2013-14,Drake
Total,1554,0.561,0.528,0.361,0.59,0.43200000000000005,0.265,0.34700000000000003,0.308,0.374,0.39799999999999996,0.848,0.379,0.71,2013-14,Drake
