name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Zeke Nnaji,39,0.19,0.20800000000000002,0.722,0.019,0.02,0.5,2019-20,Arizona
Christian Koloko,14,0.297,0.13,0.273,0.15,0.2,0.33299999999999996,2019-20,Arizona
Stone Gettings,12,0.162,0.095,0.33299999999999996,0.062,0.03,0.25,2019-20,Arizona
Josh Green,10,0.042,0.016,0.25,0.055999999999999994,0.033,0.16699999999999998,2019-20,Arizona
Ira Lee,6,0.08199999999999999,0.059000000000000004,0.5,0.055999999999999994,0,0,2019-20,Arizona
Dylan Smith,6,0,0,NA,0.077,0.133,0.5,2019-20,Arizona
Chase Jeter,3,0.019,0.027000000000000003,1,0.049,0.062,0.5,2019-20,Arizona
Nico Mannion,3,0.027000000000000003,0.05,1,0.008,0,0,2019-20,Arizona
Devonaire Doutrive,3,0.28600000000000003,0.25,0.5,0,0,NA,2019-20,Arizona
Baker Jemarl,2,0,0,NA,0.035,0,0,2019-20,Arizona
Max Hazzard,1,0,0,NA,0.077,0,0,2019-20,Arizona
Total,99,0.109,0.099,0.5760000000000001,0.042,0.03,0.259,2019-20,Arizona
