shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.364,0.5670000000000001,0.084,0.619,2017-18
2pt Jumpers,0.226,0.374,0.055,0.396,2017-18
3pt Shots,0.41,0.34700000000000003,0.006999999999999999,0.35,2017-18
