shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.35700000000000004,0.622,0.11,0.6990000000000001,2015-16
2pt Jumpers,0.264,0.381,0.04,0.397,2015-16
3pt Shots,0.38,0.345,0.006999999999999999,0.34700000000000003,2015-16
