name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
John Brown,48,0.17300000000000001,0.18899999999999997,0.795,0.063,0.043,0.25,2015-16
Tarique Thompson,13,0.183,0.16699999999999998,0.5379999999999999,0,0,NA,2015-16
Lorenzo Cugini,11,0.16899999999999998,0.175,0.636,0,0,NA,2015-16
Bowman Miles,10,0.263,0.32,0.8,0,0,NA,2015-16
Adam Weary,9,0.038,0.048,0.8,0.044000000000000004,0.054000000000000006,0.5,2015-16
Ricky Madison,9,0.14,0.154,0.5,0.083,0.14300000000000002,1,2015-16
Andre Fox,8,0.122,0.182,0.667,0.051,0.071,0.5,2015-16
Anthony Lindauer,4,0.026000000000000002,0,0,0.016,0,0,2015-16
Haiishen McIntyre,2,0.015,0,0,0.022000000000000002,0,0,2015-16
Jorge Perez-Laham,2,0.04,0.083,1,0,0,NA,2015-16
Total,116,0.11599999999999999,0.133,0.695,0.031,0.03,0.353,2015-16
