name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Udoka Azubuike,21,0.079,0.07400000000000001,0.765,0.067,0.114,1,2017-18
Mitch Lightfoot,20,0.27899999999999997,0.22,0.529,0.111,0.077,0.33299999999999996,2017-18
Lagerald Vick,18,0.132,0.135,0.706,0.01,0,0,2017-18
Silvio DeSousa,16,0.325,0.345,0.769,0.429,0.667,0.667,2017-18
Marcus Garrett,9,0.10300000000000001,0.14300000000000002,0.857,0.087,0,0,2017-18
Devonte' Graham,8,0.043,0.098,1,0.027000000000000003,0.053,0.667,2017-18
Malik Newman,8,0.043,0.043,0.6,0.025,0.032,0.5,2017-18
Sviatoslav Mykhailiuk,8,0.039,0.045,0.6,0.023,0,0,2017-18
Sam Cunliffe,1,0.083,0.14300000000000002,1,0,0,NA,2017-18
James Sosinski,1,0.5,0.5,1,0,0,NA,2017-18
Total,110,0.099,0.109,0.716,0.04,0.051,0.5,2017-18
