shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.253,0.609,0.11199999999999999,0.6859999999999999,2016-17
2pt Jumpers,0.341,0.381,0.078,0.413,2016-17
3pt Shots,0.406,0.33799999999999997,0.003,0.33899999999999997,2016-17
