name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Matt Willms,12,0.067,0.07400000000000001,0.875,0.03,0.073,1,2016-17,UTEP
Paul Thomas,8,0.075,0.08800000000000001,0.833,0.016,0.035,1,2016-17,UTEP
Kelvin Jones,6,0.077,0.111,1,0.062,0,0,2016-17,UTEP
Dominic Artis,4,0.019,0,0,0.012,0,0,2016-17,UTEP
Omega Harris,2,0.018000000000000002,0.027999999999999997,1,0,0,NA,2016-17,UTEP
Terry Winn,2,0.125,0.182,1,0,0,NA,2016-17,UTEP
Ivan Venegas,1,0.14300000000000002,0.25,1,0,NA,NA,2016-17,UTEP
Tim Cameron,1,0,NA,NA,0.2,0,0,2016-17,UTEP
Deon Barrett,1,0,0,NA,0,0,NA,2016-17,UTEP
Total,37,0.046,0.055999999999999994,0.833,0.017,0.022000000000000002,0.5,2016-17,UTEP
