name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Yahuza  Rasas,35,0.2,0.175,0.562,0.05,0.059000000000000004,0.33299999999999996,2019-20
Eden Ewing,20,0.162,0.192,0.789,0.021,0,0,2019-20
Chris Baldwin,20,0.273,0.306,0.733,0.071,0.071,0.25,2019-20
Justin Hopkins,16,0.11699999999999999,0.075,0.4,0.03,0,0,2019-20
Bryson Etienne,9,0.08800000000000001,0.172,1,0.016,0,0,2019-20
"III,JOHN",6,0.4,0.33299999999999996,0.5,0,0,NA,2019-20
Jethro Tshisumpa,6,0.136,0,0,0.115,0.222,0.667,2019-20
John Walker III,5,0.067,0.125,1,0.154,0.14300000000000002,0.25,2019-20
Tyrik Armstrong,3,0.02,0.016,0.5,0.006999999999999999,0.019,1,2019-20
John Jones,3,0,0,NA,0.028999999999999998,0.05,0.5,2019-20
Kevin Granger,2,0.16699999999999998,0,0,0.14300000000000002,0.5,1,2019-20
Jordan Andrews,1,0,NA,NA,0.125,0,0,2019-20
Ja'Mare  Redus,1,0.031,0,0,0,0,NA,2019-20
Quinton Brigham,1,0,0,NA,0.038,0,0,2019-20
Total,128,0.129,0.131,0.6,0.039,0.045,0.348,2019-20
