shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.32,0.619,0.094,0.684,2016-17,Lafayette
2pt Jumpers,0.244,0.38299999999999995,0.065,0.409,2016-17,Lafayette
3pt Shots,0.436,0.379,0.005,0.381,2016-17,Lafayette
