shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.289,0.5660000000000001,0.10099999999999999,0.63,2016-17
2pt Jumpers,0.294,0.375,0.040999999999999995,0.391,2016-17
3pt Shots,0.41700000000000004,0.363,0.008,0.366,2016-17
