shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.318,0.616,0.08800000000000001,0.675,2011-12,WashingtonSt.
2pt Jumpers,0.309,0.324,0.07200000000000001,0.349,2011-12,WashingtonSt.
3pt Shots,0.373,0.35,0.005,0.35200000000000004,2011-12,WashingtonSt.
