name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Omar Oraby,24,0.179,0.24100000000000002,0.95,0.078,0,0,2013-14,SouthernCalifornia
D.J. Haley,19,0.345,0.368,0.737,0,0,NA,2013-14,SouthernCalifornia
Byron Wesley,18,0.079,0.09300000000000001,0.7140000000000001,0.025,0.017,0.25,2013-14,SouthernCalifornia
Nikola Jovanovic,15,0.09,0.127,1,0.10300000000000001,0.115,0.429,2013-14,SouthernCalifornia
Roschon Prince,14,0.185,0.21899999999999997,0.583,0.133,0,0,2013-14,SouthernCalifornia
J.T. Terrell,9,0.121,0.152,0.7140000000000001,0.033,0.045,0.5,2013-14,SouthernCalifornia
Strahinja Gavrilovic,9,0.146,0.182,0.5710000000000001,0.091,0.182,1,2013-14,SouthernCalifornia
Julian Jacobs,3,0.022000000000000002,0.022000000000000002,0.5,0.034,0.111,1,2013-14,SouthernCalifornia
Brendyn Taylor,1,0.14300000000000002,0,0,0,0,NA,2013-14,SouthernCalifornia
Samer Dhillon,1,NA,NA,NA,0.33299999999999996,0,0,2013-14,SouthernCalifornia
Kahlil Dukes,1,0,0,NA,0.071,0.25,1,2013-14,SouthernCalifornia
Total,114,0.111,0.14300000000000002,0.7559999999999999,0.047,0.051,0.375,2013-14,SouthernCalifornia
