name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Austin Stewart,12,0.096,0.049,0.33299999999999996,0.107,0.222,0.667,2013-14,CentralMich.
John Simons,10,0.105,0.094,0.556,0.077,0,0,2013-14,CentralMich.
Rayshawn Simmons,10,0.115,0.133,0.5710000000000001,0.091,0,0,2013-14,CentralMich.
Blake Hibbitts,5,0.135,0.16699999999999998,0.6,0,0,NA,2013-14,CentralMich.
Austin Keel,4,0.016,0,0,0.071,0.16699999999999998,0.5,2013-14,CentralMich.
Braylon Rayson,4,0.027000000000000003,0.038,1,0.028999999999999998,0.042,0.5,2013-14,CentralMich.
Chris Fowler,3,0.006,0.009000000000000001,1,0.015,0,0,2013-14,CentralMich.
Nick Carlos,2,0.16699999999999998,0.16699999999999998,0.5,0,NA,NA,2013-14,CentralMich.
Spencer Krannitz,2,0.182,0.111,0.5,0,0,NA,2013-14,CentralMich.
Deandray Buckley,2,0.083,0,0,0.33299999999999996,0,0,2013-14,CentralMich.
Richardson Derrick,1,0,0,NA,0.2,0,0,2013-14,CentralMich.
Total,55,0.06,0.05,0.513,0.044000000000000004,0.034,0.267,2013-14,CentralMich.
