name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Durand Johnson,277,0.47600000000000003,0.43700000000000006,0.195,0.519,0.643,0.35,0.371,0.389,0.455,0.302,0.9209999999999999,0.267,0.743,2015-16
Federico Mussini,260,0.506,0.45399999999999996,0.192,0.52,0.462,0.196,0.275,0.14300000000000002,0.612,0.327,0.885,0.273,0.8590000000000001,2015-16
Christian Jones,170,0.481,0.456,0.418,0.521,0.43200000000000005,0.5760000000000001,0.39799999999999996,0.41,0.006,1,1,0.341,0.603,2015-16
Ron Mvouika,165,0.55,0.521,0.182,0.5,0.4,0.303,0.34,0.294,0.515,0.424,0.917,0.41200000000000003,0.662,2015-16
Felix Balamou,132,0.45199999999999996,0.413,0.43200000000000005,0.614,0.2,0.53,0.257,0.16699999999999998,0.038,0.2,1,0.348,0.652,2015-16
Yankuba Sima,121,0.481,0.49200000000000005,0.537,0.585,0.579,0.446,0.37,0.35,0.017,0.5,1,0.446,0.40700000000000003,2015-16
Kassoum Yakwe,106,0.45399999999999996,0.415,0.45299999999999996,0.542,0.5770000000000001,0.547,0.31,0.389,0,NA,NA,0.736,0.5379999999999999,2015-16
Amar Alibegovic,104,0.49499999999999994,0.466,0.192,0.7,0.429,0.221,0.391,0.778,0.5870000000000001,0.27899999999999997,1,0.327,0.647,2015-16
Malik Ellison,98,0.43700000000000006,0.36200000000000004,0.316,0.419,0.308,0.327,0.281,0.111,0.35700000000000004,0.257,0.889,0.6940000000000001,0.632,2015-16
Elijah Holifield,11,0.251,0.22699999999999998,0.273,0.33299999999999996,0,0.182,0,NA,0.545,0.16699999999999998,1,0.182,0.5,2015-16
Darien Williams,6,0.5700000000000001,0.5,0,NA,NA,0,NA,NA,1,0.33299999999999996,1,0.667,0.75,2015-16
Abdul Dial,5,0.6719999999999999,0.6,0.4,1,1,0.6,0.33299999999999996,0,0,NA,NA,0.4,1,2015-16
"CAMPBELL,TRE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16
Total,1455,0.48400000000000004,0.449,0.29600000000000004,0.545,0.46,0.37,0.336,0.34299999999999997,0.33399999999999996,0.325,0.9179999999999999,0.384,0.6459999999999999,2015-16
