name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Chima Moneke,19,0.113,0.14800000000000002,0.867,0.038,0.081,0.75,2017-18
AJ John,14,0.22399999999999998,0.17600000000000002,0.545,0.09699999999999999,0.133,0.667,2017-18
Garrison Goode,8,0.079,0.042,0.28600000000000003,0.031,0.1,1,2017-18
Delveion Jackson,6,0.385,0.4,0.4,0,NA,NA,2017-18
Colin Russell,6,0.182,0.125,0.33299999999999996,0,0,NA,2017-18
Siler Schneider,4,0.026000000000000002,0.03,0.667,0.006,0,0,2017-18
TJ Shorts II,2,0.005,0.009000000000000001,1,0,0,NA,2017-18
Rogers Printup,1,0.091,0.14300000000000002,1,0,0,NA,2017-18
Michael Onyebalu,1,0.042,0,0,0,0,NA,2017-18
Total,61,0.07200000000000001,0.069,0.58,0.017,0.03,0.667,2017-18
