name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jarmar Gulley,31,0.12,0.14300000000000002,0.818,0.10300000000000001,0.16699999999999998,0.684,2013-14
Christian Kirk,13,0.057,0.053,0.667,0.11599999999999999,0.098,0.4,2013-14
Tyler McCullough,11,0.243,0.20800000000000002,0.556,0.053,0.067,0.5,2013-14
Keith Pickens,10,0.188,0.16699999999999998,0.667,0.1,0.077,0.25,2013-14
Ron Mvouika,9,0.132,0.12,0.6,0.062,0.21100000000000002,1,2013-14
Dorrian Williams,3,0.07400000000000001,0.059000000000000004,0.5,0.019,0,0,2013-14
Gavin Thurman,3,0.14300000000000002,0.25,1,0.027000000000000003,0,0,2013-14
Emmanuel Addo,3,0.154,0.25,1,0.02,0.045,1,2013-14
Austin Ruder,2,0,0,NA,0.026000000000000002,0.1,1,2013-14
Marcus Marshall,1,0,0,NA,0,0,NA,2013-14
Total,86,0.105,0.10800000000000001,0.6920000000000001,0.061,0.094,0.568,2013-14
