name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Rodney Williams,18,0.184,0.135,0.43799999999999994,0.026000000000000002,0,0,2014-15,Drexel
Tyshawn Myles,14,0.361,0.429,0.462,0.125,0.33299999999999996,1,2014-15,Drexel
Mohamed Bah,14,0.22399999999999998,0.16699999999999998,0.545,0.115,0.16699999999999998,0.33299999999999996,2014-15,Drexel
Sammy Mojica,12,0.175,0.15,0.429,0.125,0.154,0.4,2014-15,Drexel
Damion Lee,12,0.081,0.08199999999999999,0.6,0.021,0,0,2014-15,Drexel
Tavon Allen,5,0.046,0.10300000000000001,1,0.016,0,0,2014-15,Drexel
Sooren Derboghosian,5,0.75,0.75,1,0.4,0.5,0.5,2014-15,Drexel
Austin Williams,2,0.25,0,0,0,NA,NA,2014-15,Drexel
Freddie Wilson,2,0.036000000000000004,0.083,1,0.03,0.091,1,2014-15,Drexel
Rashann London,2,0.019,0.034,1,0.008,0,0,2014-15,Drexel
Total,86,0.136,0.132,0.537,0.036000000000000004,0.036000000000000004,0.316,2014-15,Drexel
