shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.41700000000000004,0.604,0.11900000000000001,0.685,2014-15
2pt Jumpers,0.282,0.312,0.075,0.337,2014-15
3pt Shots,0.3,0.353,0,0.353,2014-15
