name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Taylor Bessick,18,0.188,0.205,0.6920000000000001,0.061,0.031,0.2,2013-14
Charles Cooke,13,0.098,0.131,0.8,0.027999999999999997,0.054000000000000006,0.667,2013-14
Tom Vodanovich,9,0.196,0.25,0.778,0,0,NA,2013-14
Andre Nation,8,0.059000000000000004,0.085,1,0.098,0.125,0.5,2013-14
Ron Curry,7,0.038,0.043,0.667,0.045,0.077,0.75,2013-14
Andrey Semenov,7,0.128,0.107,0.5,0.015,0,0,2013-14
Yohanny Dalembert,6,0.2,0.231,0.6,0.077,0.25,1,2013-14
Ivan Lukic,3,0.2,0.14300000000000002,0.33299999999999996,0,0,NA,2013-14
Tom Rivard,1,0,0,NA,0.25,1,1,2013-14
Jackson Kent,1,0,0,NA,0.021,0.053,1,2013-14
Total,73,0.107,0.125,0.698,0.040999999999999995,0.062,0.55,2013-14
