shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.353,0.5760000000000001,0.106,0.645,2012-13
2pt Jumpers,0.344,0.363,0.055,0.385,2012-13
3pt Shots,0.303,0.335,0.004,0.337,2012-13
