shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.325,0.589,0.14400000000000002,0.688,2017-18
2pt Jumpers,0.27399999999999997,0.354,0.048,0.37200000000000005,2017-18
3pt Shots,0.401,0.377,0.006,0.38,2017-18
