shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.331,0.711,0.062,0.758,2017-18
2pt Jumpers,0.314,0.35,0.09,0.384,2017-18
3pt Shots,0.355,0.368,0.002,0.368,2017-18
