shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.306,0.547,0.121,0.622,2018-19,Belmont
2pt Jumpers,0.341,0.4,0.05,0.42100000000000004,2018-19,Belmont
3pt Shots,0.35200000000000004,0.34,0.006999999999999999,0.342,2018-19,Belmont
