name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dylan Windler,23,0.14,0.128,0.682,0,0,NA,2018-19,Belmont
Nick Muszynski,18,0.079,0.067,0.625,0.01,0.027000000000000003,1,2018-19,Belmont
Seth Adelsperger,18,0.24600000000000002,0.22899999999999998,0.647,0.059000000000000004,0,0,2018-19,Belmont
Caleb Hollander,11,0.157,0.17600000000000002,0.75,0.125,0,0,2018-19,Belmont
Grayson Murphy,6,0.037000000000000005,0.048,0.8,0.019,0.059000000000000004,1,2018-19,Belmont
Kevin McClain,4,0.024,0.03,0.75,0,0,NA,2018-19,Belmont
Derek Sabin,2,0.182,0.1,0.5,0,0,NA,2018-19,Belmont
Tate Pierson,1,0.14300000000000002,0.33299999999999996,1,0,NA,NA,2018-19,Belmont
Nick Hopkins,1,0,0,NA,0,0,NA,2018-19,Belmont
Michael Benkert,1,0.091,0.111,1,0,NA,NA,2018-19,Belmont
Adam Kunkel,1,0.091,0,0,0,NA,NA,2018-19,Belmont
Total,86,0.09,0.08900000000000001,0.675,0.019,0.017,0.33299999999999996,2018-19,Belmont
