start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.111,0.628,0.369,0.636,0.242,0.41700000000000004,0.389,0.5,2011-12,BoiseSt.
"Rebound, 11-30 s",0.235,0.455,0.14300000000000002,0.7559999999999999,0.439,0.33299999999999996,0.41700000000000004,0.321,2011-12,BoiseSt.
"Score, 0-10 s",0.045,0.483,0.28300000000000003,0.882,0.2,0.41700000000000004,0.517,0.19399999999999998,2011-12,BoiseSt.
"Score, 11-30 s",0.401,0.525,0.175,0.628,0.43200000000000005,0.418,0.39299999999999996,0.39799999999999996,2011-12,BoiseSt.
"Steal, 0-10 s",0.052000000000000005,0.645,0.565,0.667,0.174,0.41700000000000004,0.261,0.5,2011-12,BoiseSt.
"Steal, 11-30 s",0.028999999999999998,0.5,0.128,1,0.41,0.25,0.462,0.389,2011-12,BoiseSt.
Transition,0.20800000000000002,0.601,0.39899999999999997,0.685,0.21600000000000003,0.41700000000000004,0.385,0.41100000000000003,2011-12,BoiseSt.
