shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.308,0.67,0.084,0.732,2017-18,Pepperdine
2pt Jumpers,0.27399999999999997,0.413,0.038,0.429,2017-18,Pepperdine
3pt Shots,0.418,0.401,0.004,0.402,2017-18,Pepperdine
