name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Carson Williams,33,0.133,0.133,0.654,0.212,0.182,0.28600000000000003,2016-17
Drew McDonald,23,0.124,0.152,0.737,0.03,0.036000000000000004,0.5,2016-17
Jeff Garrett,15,0.154,0.161,0.5,0.22699999999999998,0.2,0.4,2016-17
Jordan Garnett,12,0.212,0.16699999999999998,0.455,0.04,0.125,1,2016-17
Brennan Gillis,7,0.147,0.1,0.4,0.07400000000000001,0.071,0.5,2016-17
Dantez Walton,6,0.222,0.25,0.667,0,0,NA,2016-17
Lavone Holland II,4,0.028999999999999998,0.059000000000000004,1,0,0,NA,2016-17
Mason Faulkner,2,0.03,0.054000000000000006,1,0,0,NA,2016-17
Jalen Tate,1,0.053,0,0,0,0,NA,2016-17
Cole Murray,1,0.059000000000000004,0.071,1,0,0,NA,2016-17
Total,104,0.106,0.11599999999999999,0.635,0.05,0.049,0.42100000000000004,2016-17
