name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kentrell Barkley,26,0.11,0.132,0.7,0.308,0.5710000000000001,0.75,2015-16
Michel Nzege,13,0.128,0.094,0.5,0.152,0.375,0.857,2015-16
Kanu Aja,13,0.13,0.13,0.5,0.226,0.154,0.28600000000000003,2015-16
Michael Zangari,10,0.149,0.136,0.429,0.061,0.042,0.33299999999999996,2015-16
Prince Williams,8,0.033,0.04,0.667,0.066,0.083,0.4,2015-16
Caleb White,7,0.083,0.091,0.8,0.034,0,0,2015-16
Clarence Williams,5,0.15,0.2,1,0.034,0,0,2015-16
B.J. Tyson,4,0.021,0.024,0.667,0.008,0,0,2015-16
Lance Tejada,1,0,0,NA,0.062,0,0,2015-16
Deng Riak,1,0.5,NA,0,0,NA,NA,2015-16
Grant Bryant,1,0.091,0,0,0,0,NA,2015-16
Total,89,0.077,0.079,0.6,0.084,0.12300000000000001,0.523,2015-16
