shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.354,0.5489999999999999,0.12,0.623,2012-13,N.C.Central
2pt Jumpers,0.285,0.322,0.044000000000000004,0.337,2012-13,N.C.Central
3pt Shots,0.361,0.29,0.006999999999999999,0.293,2012-13,N.C.Central
