name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jeremy Ingram,323,0.583,0.525,0.297,0.615,0.40700000000000003,0.226,0.301,0.409,0.47700000000000004,0.38299999999999995,0.831,0.495,0.7879999999999999,2012-13
Stanton Kidd,304,0.608,0.586,0.5429999999999999,0.6609999999999999,0.7340000000000001,0.29600000000000004,0.467,0.619,0.161,0.36700000000000005,0.889,0.37799999999999995,0.696,2012-13
Ray Willis,279,0.543,0.47700000000000004,0.319,0.6629999999999999,0.49200000000000005,0.39799999999999996,0.342,0.526,0.28300000000000003,0.304,0.958,0.405,0.841,2012-13
Emanuel Chapman,132,0.479,0.45799999999999996,0.28800000000000003,0.5,0.316,0.28800000000000003,0.263,0.2,0.424,0.375,0.524,0.14400000000000002,0.737,2012-13
Jay Copeland,125,0.589,0.5760000000000001,0.8320000000000001,0.6629999999999999,0.638,0.168,0.14300000000000002,0.667,0,NA,NA,0.696,0.598,2012-13
Alfonzo Houston,77,0.544,0.5,0.48100000000000004,0.73,0.48100000000000004,0.325,0.16,0.5,0.195,0.33299999999999996,1,0.584,0.667,2012-13
Antonin Galaya,73,0.48600000000000004,0.466,0.068,0.6,0.33299999999999996,0.055,0.25,1,0.877,0.312,1,0.151,0.727,2012-13
Drimir Ferguson,67,0.54,0.418,0.418,0.46399999999999997,0.385,0.313,0.28600000000000003,0,0.26899999999999996,0.33299999999999996,0.667,0.8059999999999999,0.815,2012-13
Karamo Jawara,59,0.466,0.43200000000000005,0.33899999999999997,0.75,0.33299999999999996,0.373,0.273,0.667,0.28800000000000003,0.17600000000000002,1,0.305,0.667,2012-13
Ebuka Anyaorah,30,0.4730000000000001,0.45,0.36700000000000005,0.727,0.625,0.267,0.125,0,0.36700000000000005,0.273,1,0.267,0.625,2012-13
Davron Williams,19,0.5770000000000001,0.579,1,0.579,0.636,0,NA,NA,0,NA,NA,1.158,0.545,2012-13
Rashawn King,4,0.25,0.25,0.75,0.33299999999999996,0,0,NA,NA,0.25,0,NA,0,NA,2012-13
Nathaniel Sims,4,0.33899999999999997,0.5,0.75,0.667,0.5,0.25,0,NA,0,NA,NA,1,0,2012-13
Jordan Marrow,3,0.612,0.5,0,NA,NA,0.33299999999999996,0,NA,0.667,0.5,1,1.3330000000000002,0.75,2012-13
"JACKSON,DEWAYNE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13
Total,1499,0.556,0.512,0.41200000000000003,0.639,0.557,0.27699999999999997,0.32,0.496,0.311,0.34299999999999997,0.8440000000000001,0.44,0.7290000000000001,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
