name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
KJ Buffen,24,0.21899999999999997,0.273,0.75,0.145,0.15,0.375,2018-19
Terence Davis,21,0.096,0.11,0.727,0.08800000000000001,0.146,0.6,2018-19
Bruce Stevens,13,0.133,0.105,0.6,0.055999999999999994,0.087,0.667,2018-19
Dominik Olejniczak,13,0.096,0.122,1,0.107,0.125,0.5,2018-19
Blake Hinson,6,0.069,0.062,0.5,0.071,0.077,0.5,2018-19
Breein Tyree,4,0.032,0.043,1,0,0,NA,2018-19
D.C. Davis,3,0.105,0.154,1,0.1,0,0,2018-19
Devontae Shuler,2,0,0,NA,0.031,0.091,1,2018-19
Luis Rodriguez,2,0.182,0.25,1,0,0,NA,2018-19
Brian Halums,1,0.111,0.2,1,0,NA,NA,2018-19
Zach Naylor,1,0.25,0.33299999999999996,1,0,NA,NA,2018-19
Total,90,0.096,0.109,0.774,0.061,0.083,0.528,2018-19
