shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.382,0.64,0.085,0.7,2019-20,Vanderbilt
2pt Jumpers,0.28,0.371,0.061,0.395,2019-20,Vanderbilt
3pt Shots,0.33799999999999997,0.35100000000000003,0.011000000000000001,0.355,2019-20,Vanderbilt
