name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
James Claar,19,0.155,0.12300000000000001,0.5379999999999999,0.14300000000000002,0.17600000000000002,0.5,2019-20,WesternIll.
Zion Young,12,0.126,0.19,0.727,0.016,0.043,1,2019-20,WesternIll.
Kyle Arrington,8,0.13699999999999998,0.121,0.5710000000000001,0.067,0.14300000000000002,1,2019-20,WesternIll.
Roderick Smith,7,0.17600000000000002,0.16699999999999998,0.667,0.059000000000000004,0,0,2019-20,WesternIll.
C.J. Duff,6,0.13,0.217,0.833,0,0,NA,2019-20,WesternIll.
Ben Pyle,3,0.013000000000000001,0.027999999999999997,1,0.031,0,0,2019-20,WesternIll.
DreShawn Allen,2,0.062,0.111,1,0.034,0,0,2019-20,WesternIll.
Kobe Webster,2,0.015,0.016,0.5,0,0,NA,2019-20,WesternIll.
Jaeden King,1,0.055999999999999994,0.111,1,0,0,NA,2019-20,WesternIll.
Anthony Jones,1,0,0,NA,0.026000000000000002,0.077,1,2019-20,WesternIll.
Jake Weyhrich,1,0.25,0.5,1,NA,NA,NA,2019-20,WesternIll.
Total,62,0.083,0.102,0.6729999999999999,0.026000000000000002,0.037000000000000005,0.5,2019-20,WesternIll.
