name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Evan Hall,33,0.157,0.11800000000000001,0.44,0.07200000000000001,0.022000000000000002,0.125,2018-19
D.J. McCall,22,0.156,0.162,0.5710000000000001,0.022000000000000002,0.091,1,2018-19
Elyjah Goss,22,0.198,0.138,0.45,0.04,0,0,2018-19
Ahmed Ismail,21,0.18100000000000002,0.14300000000000002,0.526,0.04,0,0,2018-19
Jack Hansen,6,0.261,0.1,0.16699999999999998,0,0,NA,2018-19
Grant Weatherford,5,0.053,0.057999999999999996,0.6,0,0,NA,2018-19
Camron Justice,3,0.025,0.013999999999999999,0.33299999999999996,0,0,NA,2018-19
Nick Rogers,2,0,0,NA,0.091,0,0,2018-19
Brandon Kenyon,1,0.125,0.2,1,0,0,NA,2018-19
Jaylen Minnett,1,0.028999999999999998,0.055999999999999994,1,0,0,NA,2018-19
Total,116,0.125,0.10300000000000001,0.485,0.03,0.011000000000000001,0.14300000000000002,2018-19
