name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Josh Cunningham,31,0.312,0.354,0.85,0.126,0.067,0.182,2014-15
Jermaine Morgan,13,0.321,0.3,0.33299999999999996,0.125,0.1,0.25,2014-15
Xzavier Taylor,11,0.33299999999999996,0.273,0.6,0.109,0.15,0.5,2014-15
Donte Thomas,8,0.13,0.154,0.667,0.179,0.28600000000000003,0.4,2014-15
Tramique Sutherland,7,0.045,0.051,0.5,0.025,0,0,2014-15
Auston Barnes,6,0.136,0.16699999999999998,0.667,0.031,0.048,0.667,2014-15
Mike Shaw,4,0.14300000000000002,0.16699999999999998,0.5,0.054000000000000006,0.077,0.5,2014-15
Nate Wells,3,0.25,0.4,1,0.018000000000000002,0.038,1,2014-15
Omari Grier,2,0,0,NA,0.034,0.04,0.5,2014-15
Ka'Darryl Bell,2,0.024,0.071,1,0.016,0,0,2014-15
Warren Jones,1,0,0,NA,0.017,0,0,2014-15
Total,88,0.131,0.16899999999999998,0.6729999999999999,0.055,0.051,0.33299999999999996,2014-15
