shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.213,0.6729999999999999,0.067,0.721,2019-20
2pt Jumpers,0.4,0.392,0.077,0.425,2019-20
3pt Shots,0.387,0.33799999999999997,0.006,0.34,2019-20
