name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tulio Da Silva,24,0.133,0.154,0.833,0.086,0.1,0.5,2019-20
Gaige Prim,20,0.087,0.07400000000000001,0.5,0.057999999999999996,0.053,0.41700000000000004,2019-20
Lamont West,17,0.139,0.156,1,0.153,0.31,0.818,2019-20
Josh Hall,10,0.105,0.13,0.75,0.08800000000000001,0.222,1,2019-20
Isiaih Mosley,7,0.091,0.107,0.75,0.028999999999999998,0.022000000000000002,0.33299999999999996,2019-20
Kabir Mohammed,7,0.231,0.273,1,0.16,0.14300000000000002,0.25,2019-20
Keandre Cook,6,0.054000000000000006,0.09699999999999999,1,0.019,0.034,0.667,2019-20
Darian Scott,2,0.2,0,0,0.2,1,1,2019-20
Tyrik Dixon,2,0,0,NA,0.04,0,0,2019-20
Ross Owens,2,0.667,1,1,0,0,NA,2019-20
Ja'Monta Black,1,0,0,NA,0,0,NA,2019-20
Total,98,0.102,0.126,0.7859999999999999,0.063,0.08800000000000001,0.574,2019-20
