name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Bryant Crawford,386,0.5710000000000001,0.508,0.386,0.5770000000000001,0.209,0.21,0.358,0.207,0.40399999999999997,0.34600000000000003,0.5,0.446,0.826,2016-17,WakeForest
John Collins,376,0.658,0.622,0.588,0.747,0.685,0.41,0.44799999999999995,0.609,0.003,0,NA,0.585,0.745,2016-17,WakeForest
Keyshawn Woods,305,0.6,0.575,0.256,0.667,0.26899999999999996,0.377,0.435,0.16,0.36700000000000005,0.43799999999999994,0.755,0.26899999999999996,0.7559999999999999,2016-17,WakeForest
Konstantinos Mitoglou,221,0.548,0.486,0.376,0.53,0.705,0.231,0.392,0.7,0.39399999999999996,0.33299999999999996,1,0.457,0.792,2016-17,WakeForest
Austin Arians,200.99999999999997,0.645,0.619,0.159,0.562,0.33299999999999996,0.129,0.5770000000000001,0.33299999999999996,0.711,0.42700000000000005,0.9670000000000001,0.184,0.892,2016-17,WakeForest
Mitchell Wilbekin,177,0.548,0.489,0.085,0.33299999999999996,0,0.26,0.239,0.364,0.655,0.405,0.83,0.316,0.893,2016-17,WakeForest
Brandon Childress,177,0.503,0.43200000000000005,0.345,0.41,0.04,0.22,0.282,0,0.435,0.35100000000000003,0.852,0.475,0.774,2016-17,WakeForest
Doral Moore,61,0.532,0.525,0.508,0.742,0.7390000000000001,0.49200000000000005,0.3,0.889,0,NA,NA,0.49200000000000005,0.5329999999999999,2016-17,WakeForest
Greg McClinton,27,0.511,0.537,0.7040000000000001,0.579,0.455,0.259,0.28600000000000003,0.5,0.037000000000000005,1,0,0.185,0.2,2016-17,WakeForest
Sam Japhet-Mathias,10,0.548,0.5,0.6,0.667,0.75,0.4,0.25,1,0,NA,NA,0.2,1,2016-17,WakeForest
Rich Washington,6,0.167,0.16699999999999998,0.33299999999999996,0.5,1,0,NA,NA,0.667,0,NA,0,NA,2016-17,WakeForest
Trent VanHorn,5,0.504,0.4,0.8,0.5,0,0.2,0,NA,0,NA,NA,0.4,1,2016-17,WakeForest
Donovan Mitchell,1,0.769,1,1,1,0,0,NA,NA,0,NA,NA,2,0.5,2016-17,WakeForest
Troy Rike,1,0.6779999999999999,1,1,1,0,0,NA,NA,0,NA,NA,1,0,2016-17,WakeForest
Anthony Bilas,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2016-17,WakeForest
Aaron Spivey,0,0.526,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2016-17,WakeForest
Total,1955,0.586,0.541,0.36,0.623,0.47700000000000004,0.284,0.391,0.41,0.35700000000000004,0.385,0.799,0.40700000000000003,0.778,2016-17,WakeForest
