shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.365,0.619,0.09300000000000001,0.682,2012-13
2pt Jumpers,0.287,0.36,0.076,0.39,2012-13
3pt Shots,0.348,0.36,0.005,0.36200000000000004,2012-13
