name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Gabas Maldunas,16,0.073,0.07,0.583,0.044000000000000004,0.115,0.75,2014-15,Dartmouth
Miles Wright,12,0.13,0.159,0.7,0.055999999999999994,0,0,2014-15,Dartmouth
Connor Boehm,10,0.07,0.054000000000000006,0.5,0.052000000000000005,0.121,1,2014-15,Dartmouth
Tommy Carpenter,9,0.10800000000000001,0.14300000000000002,0.857,0.182,0.33299999999999996,0.5,2014-15,Dartmouth
Wesley Dickinson,4,0.115,0.077,0.33299999999999996,0.25,0,0,2014-15,Dartmouth
Cole Harrison,3,0.14300000000000002,0.1,0.33299999999999996,0,0,NA,2014-15,Dartmouth
John Golden,3,0.083,0.14300000000000002,1,0,0,NA,2014-15,Dartmouth
Kevin Crescenzi,2,0.053,0,0,0.028999999999999998,0,0,2014-15,Dartmouth
Brandon McDonnell,2,0.33299999999999996,0.5,1,0,0,NA,2014-15,Dartmouth
Alex Mitola,2,0,0,NA,0.013999999999999999,0,0,2014-15,Dartmouth
Malik Gill,1,0.027999999999999997,0,0,0,0,NA,2014-15,Dartmouth
Taylor Johnson,1,0.111,0,0,0,0,NA,2014-15,Dartmouth
Total,65,0.084,0.08900000000000001,0.612,0.035,0.054000000000000006,0.5329999999999999,2014-15,Dartmouth
