name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Milik Yarbrough,22,0.115,0.105,0.588,0.05,0,0,2014-15,SaintLouis
Ash Yacoubou,10,0.055,0.015,0.14300000000000002,0.04,0,0,2014-15,SaintLouis
Reggie Agbeko,10,0.158,0.14300000000000002,0.556,0.04,0,0,2014-15,SaintLouis
Austin Gillmann,5,0.172,0.21100000000000002,0.8,0,0,NA,2014-15,SaintLouis
Mike Crawford,5,0.079,0.08800000000000001,0.6,0,0,NA,2014-15,SaintLouis
Davell Roby,3,0.036000000000000004,0.071,1,0.027999999999999997,0,0,2014-15,SaintLouis
John Manning,3,0.214,0.16699999999999998,0.33299999999999996,0,0,NA,2014-15,SaintLouis
Austin McBroom,2,0,0,NA,0.031,0,0,2014-15,SaintLouis
Miles Reynolds,2,0,0,NA,0.08,0.125,0.5,2014-15,SaintLouis
Tanner Lancona,2,0.154,0.2,1,0,0,NA,2014-15,SaintLouis
Grant Hollander,1,NA,NA,NA,0.5,1,1,2014-15,SaintLouis
Total,65,0.085,0.086,0.56,0.032,0.013000000000000001,0.133,2014-15,SaintLouis
