shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.27399999999999997,0.5920000000000001,0.085,0.6459999999999999,2013-14,CharlestonSo.
2pt Jumpers,0.373,0.36,0.067,0.386,2013-14,CharlestonSo.
3pt Shots,0.354,0.386,0.005,0.38799999999999996,2013-14,CharlestonSo.
