name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Cedrick Bowen,21,0.18,0.149,0.625,0.128,0.231,0.6,2013-14,CharlestonSo.
Paul Gombwer,18,0.172,0.051,0.182,0.175,0.16699999999999998,0.28600000000000003,2013-14,CharlestonSo.
Will Saunders,11,0.26899999999999996,0.231,0.429,0.154,0.3,0.75,2013-14,CharlestonSo.
Alhaji Fullah,10,0.14,0.075,0.375,0.067,0.053,0.5,2013-14,CharlestonSo.
Arlon Harper,9,0.057,0.053,0.6,0.061,0,0,2013-14,CharlestonSo.
Ty'Quan Biting,8,0.259,0.263,0.7140000000000001,0.055999999999999994,0.083,1,2013-14,CharlestonSo.
Malcolm Bernard,5,0.11900000000000001,0.1,0.4,0,0,NA,2013-14,CharlestonSo.
Saah Nimley,3,0.035,0.038,0.5,0.015,0.053,1,2013-14,CharlestonSo.
Bakari Copeland,2,0,0,NA,0.33299999999999996,0.33299999999999996,0.5,2013-14,CharlestonSo.
Sheldon Strickland,2,0,0,NA,0,0,NA,2013-14,CharlestonSo.
Greg Dorleus,2,0.25,0.25,0.5,0,0,NA,2013-14,CharlestonSo.
Total,91,0.10300000000000001,0.081,0.47600000000000003,0.055,0.065,0.462,2013-14,CharlestonSo.
