name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Yante Maten,49,0.253,0.242,0.605,0.052000000000000005,0.084,0.636,2017-18
Rayshaun Hammonds,26,0.32799999999999996,0.273,0.5710000000000001,0.067,0.045,0.2,2017-18
Derek Ogbeide,24,0.209,0.16899999999999998,0.579,0.063,0.055999999999999994,0.4,2017-18
Nicolas Claxton,20,0.424,0.45799999999999996,0.7859999999999999,0.14,0.083,0.16699999999999998,2017-18
Mike Edwards,12,0.35,0.222,0.28600000000000003,0.185,0.444,0.8,2017-18
Juwan Parker,4,0.16699999999999998,0.14300000000000002,0.33299999999999996,0.008,0.019,1,2017-18
Connor O'Neill,2,0.5,NA,0,0,NA,NA,2017-18
Isaac Kante,2,0.25,0.25,1,0.25,NA,0,2017-18
William Jackson II,1,0,0,NA,0,0,NA,2017-18
Teshaun Hightower,1,0.05,0.1,1,0,0,NA,2017-18
Pape Diatta,1,0.5,1,1,0,NA,NA,2017-18
Total,142,0.23,0.21899999999999997,0.589,0.047,0.057999999999999996,0.47100000000000003,2017-18
