start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.14,0.505,0.484,0.505,0.155,0.455,0.36200000000000004,0.35100000000000003,2013-14,TennesseeTech
"Rebound, 11-30 s",0.193,0.456,0.33899999999999997,0.55,0.32899999999999996,0.433,0.332,0.255,2013-14,TennesseeTech
"Opp score, 0-10 s",0.054000000000000006,0.48200000000000004,0.46299999999999997,0.526,0.159,0.462,0.37799999999999995,0.29,2013-14,TennesseeTech
"Opp score, 11-30 s",0.39799999999999996,0.49700000000000005,0.364,0.525,0.267,0.358,0.369,0.379,2013-14,TennesseeTech
"Steal, 0-10 s",0.083,0.602,0.7240000000000001,0.609,0.063,0.125,0.213,0.48100000000000004,2013-14,TennesseeTech
"Steal, 11-30 s",0.026000000000000002,0.36200000000000004,0.275,0.455,0.425,0.294,0.3,0.25,2013-14,TennesseeTech
Transition,0.27699999999999997,0.53,0.552,0.5489999999999999,0.128,0.40700000000000003,0.32,0.363,2013-14,TennesseeTech
