name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dwan Caldwell,38,0.261,0.27899999999999997,0.667,0.017,0.039,1,2013-14
Dennis Ogbe,38,0.221,0.243,0.818,0.25,0.25,0.4,2013-14
Ladon Carter,31,0.21899999999999997,0.25,0.733,0.14300000000000002,0.25,1,2013-14
Matt Marseille,10,0.243,0.188,0.33299999999999996,0.05,0,0,2013-14
Javon McKay,6,0.109,0.10300000000000001,0.5,0,0,NA,2013-14
Josiah Moore,5,0.068,0.024,0.2,0,0,NA,2013-14
Shirmane Thomas,4,0.087,0.077,0.25,0,0,NA,2013-14
Ty Allen,3,0.047,0.042,0.33299999999999996,0,0,NA,2013-14
Anthony Morse,3,0.13,0,0,0,0,NA,2013-14
Mitchell Hill,1,0.2,0,0,0,NA,NA,2013-14
Deondre Haynes,1,0,0,NA,0.077,0,0,2013-14
Jordan Johnson,1,0.04,0,0,0,0,NA,2013-14
Jeremiah Samarrippas,1,0,0,NA,0.016,0.037000000000000005,1,2013-14
Total,142,0.156,0.17300000000000001,0.626,0.027000000000000003,0.037000000000000005,0.545,2013-14
