start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.14400000000000002,0.535,0.426,0.561,0.165,0.368,0.409,0.38299999999999995,2019-20
"Rebound, 11-30 s",0.20600000000000002,0.45,0.38,0.544,0.261,0.337,0.359,0.28800000000000003,2019-20
"Opp score, 0-10 s",0.055999999999999994,0.539,0.5,0.711,0.16699999999999998,0.4,0.33299999999999996,0.233,2019-20
"Opp score, 11-30 s",0.426,0.45799999999999996,0.37,0.532,0.22,0.36700000000000005,0.41,0.294,2019-20
"Steal, 0-10 s",0.035,0.634,0.6609999999999999,0.649,0.054000000000000006,0.33299999999999996,0.28600000000000003,0.43799999999999994,2019-20
"Steal, 11-30 s",0.013999999999999999,0.609,0.348,0.625,0.304,0.429,0.348,0.5,2019-20
Transition,0.235,0.551,0.479,0.617,0.149,0.375,0.37200000000000005,0.35700000000000004,2019-20
