name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jacoby Armstrong,14,0.151,0.14,0.429,0,0,NA,2013-14
Chris Pelcher,12,0.1,0.12300000000000001,0.667,0,0,NA,2013-14
Patrick Konan,6,0.083,0.1,0.667,0,0,NA,2013-14
Tommy McDonnell,6,0.139,0.182,0.4,0.5,NA,0,2013-14
John Edwards,3,0.027000000000000003,0.077,1,0.154,0.2,0.5,2013-14
Jaleen Smith,3,0.048,0.133,1,0.04,0,0,2013-14
Williams Gabriel,2,0.087,0.071,0.5,0,NA,NA,2013-14
Frank Okeke,2,0.1,0,0,0,0,NA,2013-14
Jordon Bronner,1,0,0,NA,0,0,NA,2013-14
Total,49,0.079,0.091,0.545,0.011000000000000001,0.009000000000000001,0.25,2013-14
