name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Troy Huff,41,0.114,0.125,0.68,0.147,0.125,0.25,2013-14,NorthDakota
Alonzo Traylor,20,0.127,0.147,0.846,0.13,0.15,0.429,2013-14,NorthDakota
Jaron Nash,19,0.084,0.096,0.769,0.08,0.115,0.5,2013-14,NorthDakota
Jamal Webb,15,0.09699999999999999,0.091,0.556,0.10300000000000001,0.16699999999999998,0.5,2013-14,NorthDakota
Chad Calcaterra,12,0.265,0.19,0.444,0.10300000000000001,0.2,0.667,2013-14,NorthDakota
Ryan Salmonson,4,0.1,0,0,0.065,0,0,2013-14,NorthDakota
Quinton Hooker,3,0.031,0.053,1,0.044000000000000004,0.059000000000000004,0.5,2013-14,NorthDakota
Aaron Anderson,3,0,0,NA,0.052000000000000005,0,0,2013-14,NorthDakota
Josh Schuler,1,0.14300000000000002,0,0,0,0,NA,2013-14,NorthDakota
Cole Stefan,1,0.062,0.091,1,0,0,NA,2013-14,NorthDakota
Total,119,0.095,0.1,0.662,0.081,0.081,0.35600000000000004,2013-14,NorthDakota
